episode;training_score;evaluation_score;epsilon;training_actions;evaluation_actions;evaluation_observations;evaluation_predictions
0;20;[9.0, 9.0, 10.0, 10.0, 10.0];0.98;[1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1];[[1, 1, 1, 1, 1, 1, 1, 0, 1], [1, 1, 1, 1, 1, 1, 0, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [1, 1, 1, 1, 1, 1, 1, 1, 0, 1], [1, 1, 1, 1, 1, 1, 1, 0, 0, 1]];[[array([ 0.01229628,  0.04708172, -0.02259242, -0.0342299 ], dtype=float32), array([ 0.01323792,  0.24252024, -0.02327702, -0.33395448], dtype=float32), array([ 0.01808832,  0.43796563, -0.02995611, -0.633886  ], dtype=float32), array([ 0.02684763,  0.63349235, -0.04263383, -0.93585026], dtype=float32), array([ 0.03951748,  0.8291626 , -0.06135084, -1.2416195 ], dtype=float32), array([ 0.05610073,  1.0250161 , -0.08618323, -1.5528728 ], dtype=float32), array([ 0.07660106,  1.2210591 , -0.11724068, -1.8711525 ], dtype=float32), array([ 0.10102224,  1.4172511 , -0.15466373, -2.1978102 ], dtype=float32), array([ 0.12936726,  1.2239219 , -0.19861993, -1.9565678 ], dtype=float32)], [array([ 4.0690902e-05,  1.6110437e-02, -2.6534287e-02, -4.5701962e-02],
      dtype=float32), array([ 0.0003629 ,  0.21160263, -0.02744833, -0.3466372 ], dtype=float32), array([ 0.00459495,  0.40710405, -0.03438107, -0.64784765], dtype=float32), array([ 0.01273703,  0.6026877 , -0.04733802, -0.9511558 ], dtype=float32), array([ 0.02479079,  0.7984137 , -0.06636114, -1.2583281 ], dtype=float32), array([ 0.04075906,  0.9943191 , -0.0915277 , -1.5710353 ], dtype=float32), array([ 0.06064544,  1.1904064 , -0.12294841, -1.8908067 ], dtype=float32), array([ 0.08445357,  0.9968153 , -0.16076455, -1.6386678 ], dtype=float32), array([ 0.10438988,  1.1934154 , -0.19353789, -1.9768267 ], dtype=float32)], [array([ 0.04336046, -0.04780443,  0.02758997,  0.00689356], dtype=float32), array([ 0.04240437,  0.14691119,  0.02772784, -0.27695832], dtype=float32), array([ 0.0453426 ,  0.34162682,  0.02218868, -0.56076854], dtype=float32), array([ 0.05217513,  0.5364304 ,  0.01097331, -0.8463791 ], dtype=float32), array([ 0.06290375,  0.73140097, -0.00595428, -1.1355913 ], dtype=float32), array([ 0.07753176,  0.92660034, -0.0286661 , -1.4301356 ], dtype=float32), array([ 0.09606377,  1.1220642 , -0.05726881, -1.7316377 ], dtype=float32), array([ 0.11850505,  1.3177913 , -0.09190156, -2.041575  ], dtype=float32), array([ 0.14486088,  1.5137299 , -0.13273306, -2.3612235 ], dtype=float32), array([ 0.17513548,  1.3200177 , -0.17995754, -2.1121202 ], dtype=float32)], [array([ 0.00697535,  0.01176989,  0.01839443, -0.0398024 ], dtype=float32), array([ 0.00721074,  0.2066233 ,  0.01759838, -0.3266254 ], dtype=float32), array([ 0.01134321,  0.40149033,  0.01106588, -0.61370707], dtype=float32), array([ 0.01937302,  0.59645593, -0.00120826, -0.9028842 ], dtype=float32), array([ 0.03130214,  0.7915942 , -0.01926595, -1.1959467 ], dtype=float32), array([ 0.04713402,  0.98696023, -0.04318488, -1.4946051 ], dtype=float32), array([ 0.06687322,  1.18258   , -0.07307699, -1.8004535 ], dtype=float32), array([ 0.09052482,  1.378439  , -0.10908605, -2.1149235 ], dtype=float32), array([ 0.1180936 ,  1.5744679 , -0.15138452, -2.4392269 ], dtype=float32), array([ 0.14958295,  1.3809307 , -0.20016906, -2.1965783 ], dtype=float32)], [array([-0.04424043,  0.04578967,  0.00653323, -0.0296576 ], dtype=float32), array([-0.04332463,  0.24081732,  0.00594007, -0.3202721 ], dtype=float32), array([-3.8508285e-02,  4.3585417e-01, -4.6536812e-04, -6.1107582e-01],
      dtype=float32), array([-0.0297912 ,  0.63098264, -0.01268688, -0.9039053 ], dtype=float32), array([-0.01717155,  0.8262741 , -0.03076499, -1.2005488 ], dtype=float32), array([-6.4606738e-04,  1.0217803e+00, -5.4775964e-02, -1.5027126e+00],
      dtype=float32), array([ 0.01978954,  1.2175226 , -0.08483022, -1.8119819 ], dtype=float32), array([ 0.04413999,  1.413481  , -0.12106986, -2.1297727 ], dtype=float32), array([ 0.07240961,  1.2197508 , -0.16366531, -1.8768121 ], dtype=float32), array([ 0.09680462,  1.0267493 , -0.20120156, -1.6390817 ], dtype=float32)]];[[array([1.4046452, 1.7881749], dtype=float32)], [array([1.4218965, 1.7961335], dtype=float32)], [array([1.4341328, 1.7654817], dtype=float32)], [array([1.4051366, 1.7669053], dtype=float32)], [array([1.4222019, 1.8205323], dtype=float32)]]
1;46;[9.0, 8.0, 10.0, 10.0, 10.0];0.81;[0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1];[[1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]];[[array([-0.02946719, -0.02916578, -0.03951436,  0.03333481], dtype=float32), array([-0.0300505 ,  0.16649988, -0.03884766, -0.27154878], dtype=float32), array([-0.02672051,  0.36215404, -0.04427863, -0.5762269 ], dtype=float32), array([-0.01947743,  0.55786777, -0.05580317, -0.8825235 ], dtype=float32), array([-0.00832007,  0.7537014 , -0.07345364, -1.1922143 ], dtype=float32), array([ 0.00675396,  0.949694  , -0.09729793, -1.5069864 ], dtype=float32), array([ 0.02574784,  1.1458519 , -0.12743765, -1.828392  ], dtype=float32), array([ 0.04866488,  1.3421352 , -0.16400549, -2.157795  ], dtype=float32), array([ 0.07550758,  1.5384427 , -0.2071614 , -2.4963067 ], dtype=float32)], [array([-0.03635934,  0.0083287 , -0.03572128, -0.02585064], dtype=float32), array([-0.03619276,  0.20394424, -0.03623829, -0.32958657], dtype=float32), array([-0.03211388,  0.3995628 , -0.04283002, -0.6334735 ], dtype=float32), array([-0.02412262,  0.59525526, -0.05549949, -0.9393312 ], dtype=float32), array([-0.01221752,  0.79107964, -0.07428612, -1.248924  ], dtype=float32), array([ 0.00360408,  0.98707116, -0.09926459, -1.5639205 ], dtype=float32), array([ 0.0233455 ,  1.1832299 , -0.13054301, -1.885846  ], dtype=float32), array([ 0.0470101 ,  1.3795078 , -0.16825992, -2.2160285 ], dtype=float32)], [array([ 0.03568315, -0.00214777,  0.04100121, -0.02515883], dtype=float32), array([ 0.0356402 ,  0.19236293,  0.04049804, -0.3046287 ], dtype=float32), array([ 0.03948745,  0.38688505,  0.03440546, -0.58426946], dtype=float32), array([ 0.04722515,  0.5815086 ,  0.02272007, -0.86591876], dtype=float32), array([ 0.05885532,  0.7763141 ,  0.0054017 , -1.1513724 ], dtype=float32), array([ 0.0743816 ,  0.9713651 , -0.01762575, -1.4423567 ], dtype=float32), array([ 0.09380891,  1.1666995 , -0.04647288, -1.7404946 ], dtype=float32), array([ 0.1171429 ,  1.3623189 , -0.08128278, -2.0472648 ], dtype=float32), array([ 0.14438927,  1.558175  , -0.12222807, -2.3639498 ], dtype=float32), array([ 0.17555277,  1.7541546 , -0.16950707, -2.6915717 ], dtype=float32)], [array([0.03176848, 0.04831527, 0.02339727, 0.04479373], dtype=float32), array([ 0.03273478,  0.24309404,  0.02429314, -0.24041629], dtype=float32), array([ 0.03759666,  0.4378607 ,  0.01948481, -0.5253386 ], dtype=float32), array([ 0.04635388,  0.6327031 ,  0.00897804, -0.81181854], dtype=float32), array([ 0.05900794,  0.8277009 , -0.00725833, -1.101664  ], dtype=float32), array([ 0.07556196,  1.0229176 , -0.02929161, -1.3966153 ], dtype=float32), array([ 0.09602031,  1.2183914 , -0.05722391, -1.6983106 ], dtype=float32), array([ 0.12038814,  1.4141245 , -0.09119013, -2.0082443 ], dtype=float32), array([ 0.14867063,  1.6100698 , -0.13135502, -2.3277137 ], dtype=float32), array([ 0.18087202,  1.8061155 , -0.17790928, -2.6577566 ], dtype=float32)], [array([ 0.01218054,  0.00568454,  0.02435642, -0.03950381], dtype=float32), array([ 0.01229423,  0.2004489 ,  0.02356635, -0.32440364], dtype=float32), array([ 0.01630321,  0.39522752,  0.01707827, -0.6095626 ], dtype=float32), array([ 0.02420776,  0.5901066 ,  0.00488702, -0.8968178 ], dtype=float32), array([ 0.03600989,  0.785162  , -0.01304933, -1.1879606 ], dtype=float32), array([ 0.05171314,  0.98045063, -0.03680854, -1.4847051 ], dtype=float32), array([ 0.07132214,  1.1760015 , -0.06650265, -1.788652  ], dtype=float32), array([ 0.09484217,  1.3718036 , -0.10227568, -2.1012433 ], dtype=float32), array([ 0.12227825,  1.5677929 , -0.14430055, -2.4237077 ], dtype=float32), array([ 0.15363412,  1.7638351 , -0.1927747 , -2.7569916 ], dtype=float32)]];[[array([7.877056, 9.138645], dtype=float32)], [array([7.9764996, 9.257249 ], dtype=float32)], [array([7.25477 , 8.414606], dtype=float32)], [array([7.884945, 9.147447], dtype=float32)], [array([7.874769, 9.13798 ], dtype=float32)]]
2;24;[10.0, 10.0, 8.0, 9.0, 9.0];0.73;[0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0];[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1]];[[array([-0.03482248,  0.01104071,  0.03986936,  0.03780271], dtype=float32), array([-0.03460167,  0.20556892,  0.04062541, -0.24203923], dtype=float32), array([-0.03049029,  0.40008774,  0.03578462, -0.5216361 ], dtype=float32), array([-0.02248853,  0.5946882 ,  0.0253519 , -0.8028315 ], dtype=float32), array([-0.01059477,  0.7894535 ,  0.00929527, -1.0874329 ], dtype=float32), array([ 0.0051943 ,  0.98445165, -0.01245338, -1.3771847 ], dtype=float32), array([ 0.02488333,  1.179727  , -0.03999708, -1.6737361 ], dtype=float32), array([ 0.04847787,  1.3752897 , -0.0734718 , -1.9786017 ], dtype=float32), array([ 0.07598367,  1.571104  , -0.11304384, -2.293112  ], dtype=float32), array([ 0.10740574,  1.7670722 , -0.15890607, -2.6183524 ], dtype=float32)], [array([-0.04974849, -0.01938805,  0.00537631,  0.04820808], dtype=float32), array([-0.05013625,  0.1756564 ,  0.00634048, -0.24277373], dtype=float32), array([-0.04662312,  0.37068722,  0.001485  , -0.53345   ], dtype=float32), array([-0.03920938,  0.56578827, -0.009184  , -0.82566464], dtype=float32), array([-0.02789361,  0.7610346 , -0.02569729, -1.1212219 ], dtype=float32), array([-0.01267292,  0.95648396, -0.04812173, -1.4218533 ], dtype=float32), array([ 0.00645676,  1.152167  , -0.07655879, -1.7291803 ], dtype=float32), array([ 0.0295001,  1.3480756, -0.1111424, -2.044669 ], dtype=float32), array([ 0.05646161,  1.5441495 , -0.15203577, -2.3695738 ], dtype=float32), array([ 0.0873446 ,  1.7402596 , -0.19942725, -2.7048721 ], dtype=float32)], [array([ 0.0175238 ,  0.04680173, -0.04754467,  0.01740526], dtype=float32), array([ 0.01845983,  0.24257214, -0.04719657, -0.2898914 ], dtype=float32), array([ 0.02331128,  0.4383342 , -0.0529944 , -0.59707814], dtype=float32), array([ 0.03207796,  0.6341561 , -0.06493596, -0.9059717 ], dtype=float32), array([ 0.04476108,  0.8300944 , -0.08305539, -1.2183374 ], dtype=float32), array([ 0.06136297,  1.0261831 , -0.10742214, -1.5358468 ], dtype=float32), array([ 0.08188663,  1.2224221 , -0.13813908, -1.8600299 ], dtype=float32), array([ 0.10633507,  1.4187628 , -0.17533968, -2.1922195 ], dtype=float32)], [array([-2.0343812e-02,  1.6180109e-02,  7.7438592e-05, -8.1830639e-03],
      dtype=float32), array([-2.0020211e-02,  2.1130095e-01, -8.6222688e-05, -3.0084157e-01],
      dtype=float32), array([-0.01579419,  0.40642413, -0.00610305, -0.5935517 ], dtype=float32), array([-0.00766571,  0.601631  , -0.01797409, -0.88815075], dtype=float32), array([ 0.00436691,  0.7969922 , -0.0357371 , -1.1864294 ], dtype=float32), array([ 0.02030675,  0.9925589 , -0.05946569, -1.4900966 ], dtype=float32), array([ 0.04015793,  1.1883523 , -0.08926762, -1.8007402 ], dtype=float32), array([ 0.06392498,  1.3843517 , -0.12528242, -2.1197786 ], dtype=float32), array([ 0.09161201,  1.5804797 , -0.167678  , -2.4484017 ], dtype=float32)], [array([-0.04600101, -0.01504504, -0.02450135, -0.02808597], dtype=float32), array([-0.04630191,  0.18041956, -0.02506307, -0.32839754], dtype=float32), array([-0.04269352,  0.37588918, -0.03163102, -0.62887764], dtype=float32), array([-0.03517573,  0.57143795, -0.04420858, -0.9313521 ], dtype=float32), array([-0.02374698,  0.76712775, -0.06283562, -1.237593  ], dtype=float32), array([-0.00840442,  0.9629981 , -0.08758748, -1.5492803 ], dtype=float32), array([ 0.01085554,  1.1590551 , -0.11857308, -1.8679564 ], dtype=float32), array([ 0.03403664,  1.3552581 , -0.15593222, -2.1949732 ], dtype=float32), array([ 0.06114181,  1.551504  , -0.19983168, -2.531429  ], dtype=float32)]];[[array([10.737168, 12.160168], dtype=float32)], [array([11.993758, 13.597321], dtype=float32)], [array([10.889483, 12.337097], dtype=float32)], [array([12.032715, 13.646196], dtype=float32)], [array([11.833729, 13.417978], dtype=float32)]]
3;14;[10.0, 8.0, 9.0, 9.0, 10.0];0.69;[1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1];[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]];[[array([-0.02244535, -0.00560881,  0.04185227, -0.01596323], dtype=float32), array([-0.02255752,  0.18888871,  0.04153301, -0.29515308], dtype=float32), array([-0.01877975,  0.3833947 ,  0.03562995, -0.57445323], dtype=float32), array([-0.01111185,  0.5779995 ,  0.02414088, -0.85570216], dtype=float32), array([ 4.4813697e-04,  7.7278429e-01,  7.0268367e-03, -1.1406976e+00],
      dtype=float32), array([ 0.01590382,  0.96781373, -0.01578711, -1.4311686 ], dtype=float32), array([ 0.0352601 ,  1.163127  , -0.04441049, -1.7287431 ], dtype=float32), array([ 0.05852263,  1.3587273 , -0.07898535, -2.0349066 ], dtype=float32), array([ 0.08569718,  1.5545694 , -0.11968348, -2.3509514 ], dtype=float32), array([ 0.11678857,  1.7505431 , -0.16670251, -2.6779122 ], dtype=float32)], [array([-0.04555942, -0.00247358, -0.03426817, -0.04262862], dtype=float32), array([-0.0456089 ,  0.19312258, -0.03512074, -0.34592348], dtype=float32), array([-0.04174645,  0.38872606, -0.04203921, -0.6494711 ], dtype=float32), array([-0.03397192,  0.5844076 , -0.05502863, -0.95509005], dtype=float32), array([-0.02228377,  0.78022486, -0.07413043, -1.2645415 ], dtype=float32), array([-0.00667927,  0.97621185, -0.09942126, -1.579489  ], dtype=float32), array([ 0.01284496,  1.1723673 , -0.13101104, -1.9014509 ], dtype=float32), array([ 0.03629231,  1.3686408 , -0.16904005, -2.2317455 ], dtype=float32)], [array([-0.01819999, -0.03777667, -0.02462562, -0.0384922 ], dtype=float32), array([-0.01895553,  0.1576896 , -0.02539547, -0.33884192], dtype=float32), array([-0.01580174,  0.35316354, -0.03217231, -0.6394237 ], dtype=float32), array([-0.00873846,  0.5487189 , -0.04496078, -0.9420621 ], dtype=float32), array([ 0.00223591,  0.74441695, -0.06380202, -1.2485265 ], dtype=float32), array([ 0.01712425,  0.94029623, -0.08877255, -1.5604926 ], dtype=float32), array([ 0.03593018,  1.1363612 , -0.11998241, -1.8794969 ], dtype=float32), array([ 0.0586574 ,  1.3325692 , -0.15757234, -2.2068834 ], dtype=float32), array([ 0.08530879,  1.5288146 , -0.20171002, -2.5437393 ], dtype=float32)], [array([-0.04693338, -0.03060579, -0.02072731,  0.01507689], dtype=float32), array([-0.0475455 ,  0.16480719, -0.02042577, -0.284073  ], dtype=float32), array([-0.04424936,  0.3602144 , -0.02610723, -0.5831275 ], dtype=float32), array([-0.03704507,  0.5556922 , -0.03776978, -0.8839189 ], dtype=float32), array([-0.02593122,  0.7513061 , -0.05544816, -1.1882322 ], dtype=float32), array([-0.0109051,  0.9471013, -0.0792128, -1.497767 ], dtype=float32), array([ 0.00803693,  1.1430916 , -0.10916814, -1.8140948 ], dtype=float32), array([ 0.03089876,  1.3392465 , -0.14545004, -2.1386075 ], dtype=float32), array([ 0.05768369,  1.5354768 , -0.18822218, -2.4724565 ], dtype=float32)], [array([ 0.02184624, -0.02575333,  0.00662138,  0.01177597], dtype=float32), array([ 0.02133117,  0.16927303,  0.0068569 , -0.2788105 ], dtype=float32), array([ 0.02471663,  0.3642965 ,  0.00128069, -0.5693229 ], dtype=float32), array([ 0.03200256,  0.55940044, -0.01010577, -0.8616021 ], dtype=float32), array([ 0.04319057,  0.7546586 , -0.02733781, -1.1574453 ], dtype=float32), array([ 0.05828374,  0.950126  , -0.05048672, -1.4585732 ], dtype=float32), array([ 0.07728627,  1.1458296 , -0.07965818, -1.7665913 ], dtype=float32), array([ 0.10020285,  1.341756  , -0.11499001, -2.082944  ], dtype=float32), array([ 0.12703797,  1.5378381 , -0.15664889, -2.408857  ], dtype=float32), array([ 0.15779473,  1.7339376 , -0.20482603, -2.7452714 ], dtype=float32)]];[[array([12.574501, 14.310027], dtype=float32)], [array([13.529344, 15.40713 ], dtype=float32)], [array([13.917678, 15.853268], dtype=float32)], [array([13.988658, 15.93482 ], dtype=float32)], [array([14.065179, 16.023346], dtype=float32)]]
